mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.02178303400675456,0.002040493950095356,0.00500790278116862,0.00044486161143063844,False,gini,5,5,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 5}",0.5294117647058824,0.47058823529411764,0.5625,0.5208333333333334,0.03800995690997751,2
0.03655568758646647,0.007350266747936137,0.006634712219238281,0.0012642692743354822,False,gini,5,10,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.5294117647058824,0.4117647058823529,0.625,0.5220588235294118,0.08720807291498626,1
0.05196396509806315,0.0031849237147942074,0.006965796152750651,0.0003413593663885566,False,gini,5,20,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 20}",0.5294117647058824,0.4117647058823529,0.5,0.4803921568627451,0.04999038738816457,5
0.01816558837890625,0.002821887017311256,0.004775126775105794,0.0006986292618039575,False,gini,10,5,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'n_estimators': 5}",0.47058823529411764,0.47058823529411764,0.5625,0.5012254901960784,0.043327621396234535,3
0.027806917826334637,0.0018073192690625669,0.005009571711222331,3.994268294983287e-05,False,gini,10,10,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'n_estimators': 10}",0.5294117647058824,0.4117647058823529,0.5625,0.5012254901960784,0.06468452559017965,3
0.05759723981221517,0.0029426932758554896,0.006662686665852864,0.0006601967973683237,False,gini,10,20,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'n_estimators': 20}",0.47058823529411764,0.4117647058823529,0.5,0.46078431372549017,0.03668291555660728,6
